used_pin_number,distance_from_home,online_order,ratio_to_median_purchase_price,fraud
0.0,28.10906634,1.0,0.628511731,0
0.0,7.905493209,0.0,2.687601611,0
0.0,16.12336093,1.0,2.00436657,0
0.0,29.57436887,0.0,0.534892145,0
0.0,3.963820599,1.0,0.18214627,0
0.0,15.51613474,1.0,10.73539926,1
0.0,10.18630383,1.0,0.304254312,0
0.0,65.84443751,1.0,0.249237533,0
0.0,33.0038408,1.0,1.009102363,0
0.0,7.266441002,1.0,0.241359139,0
0.0,71.57776447,1.0,0.759281677,0
0.0,42.88747326,1.0,1.892377778,0
1.0,21.56299028,0.0,0.400569048,0
0.0,29.52650485,0.0,0.940832219,0
0.0,3.633428435,1.0,1.166073063,0
0.0,17.32257914,1.0,0.519387171,0
0.0,6.756006917,0.0,2.153345979,0
0.0,47.70930396,0.0,0.162047152,0
0.0,97.44296877,0.0,2.168604353,0
0.0,1.894321464,1.0,3.04909784,0
0.0,15.40298367,1.0,0.071594465,0
0.0,9.853890678,0.0,1.418681021,0
0.0,11.6430695,1.0,2.532328828,0
1.0,25.0898087,0.0,0.141568813,0
0.0,74.02355758,1.0,1.210902892,0
1.0,15.1804834,0.0,1.838424593,0
0.0,107.7862347,1.0,1.745877128,0
0.0,53.79515934,1.0,0.473383794,0
0.0,34.68461497,0.0,0.195810527,0
0.0,11.60608089,0.0,2.090598762,0
0.0,8.986492162,1.0,2.379137824,0
1.0,1.550173883,0.0,0.319357242,0
0.0,16.95335168,0.0,3.092788902,0
1.0,5.655187812,0.0,2.023338032,0
0.0,15.49349263,0.0,0.979274752,0
0.0,5.139862671,0.0,0.410970584,0
0.0,255.25750790400008,1.0,3.855262698,0
0.0,79.20549275,0.0,7.070340909,0
0.0,49.11474681,1.0,2.218301011,0
0.0,0.655132349,0.0,0.205272184,0
1.0,3.017989392,1.0,1.149558508,0
0.0,54.07815124,0.0,4.296217639,0
0.0,70.62271374,1.0,0.849195688,0
1.0,12.39598951,1.0,1.990337609,0
1.0,3.094391178,0.0,1.713671751,0
1.0,31.25556556,1.0,4.87452766,0
0.0,12.9857754,1.0,2.03247947,0
1.0,3.072631652,0.0,0.698701181,0
0.0,1.177850207,1.0,2.097194904,0
0.0,0.809753614,1.0,2.80223917,0
0.0,0.467010357,1.0,0.42022324,0
0.0,10.3957837,0.0,1.39524064,0
0.0,13.78243719,0.0,0.298291269,0
0.0,19.4671744,0.0,0.996509383,0
0.0,6.164179245,1.0,1.049388564,0
0.0,5.317795148,0.0,7.351999206,0
0.0,4.181518783,1.0,0.531105888,0
0.0,25.75249188,0.0,4.801444612,0
0.0,2.641131694,1.0,0.133087839,0
0.0,35.56080016,1.0,0.543640285,0
0.0,6.654608093,0.0,1.265539788,0
0.0,26.31090772,0.0,2.040921335,0
0.0,9.429280258,0.0,8.779611216,0
1.0,3.160166479,1.0,2.703355987,0
0.0,4.800222966,0.0,0.118399061,0
0.0,22.04036421,1.0,0.374115389,0
0.0,50.75509367,0.0,0.837972683,0
0.0,15.2100649,1.0,2.720862263,0
0.0,63.26311628,1.0,0.633207431,0
0.0,4.485578594,0.0,0.913712483,0
1.0,15.11534248,1.0,0.942774839,0
0.0,14.95852458,1.0,0.151709175,0
1.0,10.63416806,1.0,1.259744703,0
0.0,1.274210249,1.0,2.109752486,0
0.0,6.305646381,1.0,0.247181612,0
0.0,6.684052898,0.0,0.487560195,0
0.0,1.32084718,0.0,4.820310848,0
0.0,5.277512844,1.0,0.800752418,0
0.0,23.29482352,0.0,2.112573064,0
0.0,36.49518522,0.0,0.135404781,0
0.0,1.371872661,1.0,1.96171119,0
0.0,107.7184853,0.0,2.934275933,0
0.0,26.17219965,0.0,0.553975798,0
0.0,8.171081932,0.0,2.836795866,0
0.0,1.537875692,1.0,0.896704924,0
0.0,77.86951408,1.0,0.455116238,0
0.0,34.15293021,1.0,6.959446077,1
0.0,13.17346979,1.0,0.787594713,0
0.0,62.59305727,1.0,1.661988051,0
0.0,4.024760875,1.0,0.050696786,0
1.0,17.02106553,0.0,0.48343141,0
0.0,7.522929735,1.0,1.695342795,0
0.0,18.99431259,1.0,1.232131825,0
0.0,12.64528378,1.0,2.022414602,0
0.0,21.6484758,0.0,1.066924383,0
0.0,9.316256296,1.0,0.576487152,0
0.0,129.7526803,1.0,1.529617537,1
0.0,7.405196771,1.0,1.303958123,0
0.0,255.25750790400008,1.0,1.50499041,1
0.0,9.327523954,1.0,0.502464946,0
0.0,250.2662255,1.0,13.049504070200001,1
1.0,46.63690682,1.0,4.04027812,0
0.0,19.75194094,0.0,2.032809695,0
0.0,0.487941292,0.0,0.884560664,0
0.0,3.250603452,1.0,2.104708392,0
0.0,10.24696495,1.0,1.954369863,0
1.0,21.54201172,1.0,0.238207422,0
0.0,21.67481398,0.0,0.286501877,0
0.0,2.985553006,1.0,0.470005083,0
0.0,17.89324812,1.0,4.144879769,1
0.0,4.457992452,1.0,0.428047444,0
1.0,9.333906544,1.0,8.94428836,0
0.0,6.258747545,1.0,1.009072831,0
0.0,1.377968877,1.0,8.245460481,1
0.0,4.20441562,1.0,1.363259906,0
1.0,13.09588125,1.0,1.739713119,0
0.0,10.21228349,1.0,0.872152874,0
0.0,26.60558623,0.0,2.404587053,0
0.0,5.55885543,1.0,0.197356537,0
0.0,5.404711989,1.0,0.813466108,0
0.0,7.330724113,0.0,0.078591585,0
0.0,5.389641457,1.0,1.629301044,0
0.0,83.62390426,1.0,1.210026353,0
0.0,27.3449687,1.0,1.050671528,0
1.0,1.486529727,0.0,0.885291673,0
0.0,9.608735553,1.0,0.302535749,0
0.0,0.844912652,1.0,3.291945156,0
0.0,5.843796743,1.0,8.944600687,1
0.0,2.33746129,1.0,0.540874897,0
0.0,3.245402167,1.0,2.193270441,0
0.0,8.503213493,1.0,3.072972048,0
0.0,1.361459632,1.0,0.564651882,0
0.0,2.645517195,1.0,2.868444106,0
0.0,2.859625695,1.0,1.481821606,0
1.0,10.69533396,1.0,0.982871951,0
0.0,15.40754213,0.0,0.513322004,0
0.0,4.697752436,1.0,0.512500213,0
0.0,1.320224897,1.0,1.993172844,0
0.0,7.854363831,1.0,1.094015427,0
0.0,4.370832981,1.0,0.773003712,0
0.0,7.387616942,1.0,2.286451818,0
0.0,4.056235689,1.0,0.592504666,0
0.0,5.165623427,1.0,0.643496016,0
0.0,30.56441938,1.0,0.698090103,0
0.0,11.36109107,1.0,0.480108275,0
0.0,12.89626766,0.0,0.812032413,0
0.0,21.60959467,1.0,0.933840008,0
0.0,54.34790649,1.0,1.27352412,0
0.0,3.55501995,1.0,1.55502191,0
0.0,7.578198359,0.0,3.428453427,0
1.0,4.294015909,1.0,2.132048068,0
0.0,2.41646214,0.0,0.443026696,0
0.0,1.982417664,1.0,2.671263497,0
0.0,158.8875007,0.0,2.940807463,0
0.0,23.14973206,1.0,0.422822712,0
0.0,17.28574907,1.0,1.370071076,0
0.0,5.862083576,1.0,1.92825409,0
0.0,38.96851382,0.0,1.521048625,0
0.0,7.083340903,1.0,1.395613996,0
0.0,30.29555838,1.0,0.834397052,0
0.0,0.265513063,1.0,1.32183477,0
0.0,11.74941687,0.0,8.776645464,0
0.0,1.969609754,0.0,0.728495326,0
0.0,51.50381107,1.0,1.005924856,0
0.0,7.347297422,0.0,0.727531788,0
0.0,13.09847152,1.0,0.2971466,0
0.0,49.29448153,0.0,0.87504558,0
0.0,3.354746114,1.0,0.257299474,1
0.0,1.800237649,1.0,1.548503712,0
0.0,99.9404283,1.0,1.289186795,0
0.0,2.284213005,1.0,0.274010687,0
1.0,11.90952524,0.0,0.565402897,0
0.0,5.661302512,0.0,0.297083576,0
0.0,1.687647392,1.0,1.263295157,0
0.0,1.504046265,1.0,2.186137281,0
0.0,18.8872059,1.0,0.680125955,0
0.0,10.11670768,1.0,2.030121044,0
0.0,1.747350601,0.0,8.806282115,1
0.0,36.97739356,0.0,0.866424216,0
0.0,28.2317961,0.0,0.484495672,0
0.0,3.325407545,1.0,1.525970049,0
0.0,19.93268666,1.0,0.409186814,0
1.0,10.65280278,0.0,0.571659771,0
0.0,20.04959664,1.0,3.236368328,0
0.0,29.26513978,0.0,4.573769813,0
1.0,2.823881827,0.0,3.975207491,0
0.0,18.33477811,1.0,3.776344389,0
0.0,55.71125844,0.0,2.378691231,0
0.0,1.02217314,1.0,2.822704952,0
1.0,3.969658427,0.0,0.253521699,0
0.0,122.0692343,1.0,0.219099944,0
0.0,1.784312995,0.0,2.500220216,0
1.0,9.771109661,1.0,3.350541273,0
0.0,5.583314251,0.0,5.721186938,0
0.0,2.411677721,1.0,1.260923619,0
1.0,28.02757303,1.0,1.480051061,0
0.0,1.308273089,1.0,0.972256467,0
0.0,0.551117691,0.0,5.495547665,1
0.0,20.65977007,0.0,0.320959701,0
0.0,5.282158199,0.0,1.689566695,0
0.0,1.462405164,1.0,0.706116132,0
0.0,11.74014882,0.0,1.314891991,0
0.0,4.121642107,1.0,0.084510643,0
0.0,20.86403781,0.0,0.87390978,0
0.0,255.25750790400008,0.0,3.837335946,0
0.0,16.47713589,1.0,3.109342511,0
0.0,7.910997689,0.0,0.100846449,0
0.0,29.91879596,1.0,0.101900136,0
0.0,19.45278547,1.0,0.770778608,0
0.0,23.66725878,1.0,0.23933787,0
0.0,1.31251183,0.0,0.761173411,0
0.0,18.19390074,0.0,2.005673587,0
0.0,23.38836945,1.0,0.419892632,0
0.0,4.360252037,0.0,1.531050755,0
0.0,0.041888788,1.0,1.121385794,0
0.0,9.435180406,1.0,0.102863101,0
1.0,11.5802313,1.0,0.140149516,0
0.0,3.801702873,1.0,0.555826998,0
1.0,7.569555432,0.0,0.370576029,0
0.0,36.6282895,1.0,0.771875029,0
0.0,27.39622931,1.0,0.615724804,0
0.0,122.3032826,1.0,11.49461722,1
0.0,3.590062199,1.0,0.305640759,0
0.0,24.16791099,1.0,0.442488154,0
0.0,9.920880205,1.0,1.727323061,0
0.0,3.989976629,1.0,0.651390875,0
0.0,255.25750790400008,1.0,9.090250178,1
0.0,25.36423176,1.0,0.350248947,0
0.0,48.91107805,0.0,0.280531105,0
0.0,12.19062457,1.0,1.290358472,0
0.0,40.24177061,0.0,0.842908453,0
0.0,1.996698223,1.0,1.179525255,0
0.0,1.948708012,1.0,0.53725148,0
0.0,3.772225028,0.0,1.317616799,0
1.0,25.14846698,1.0,0.857839781,0
0.0,25.37774761,1.0,1.686885181,0
0.0,255.25750790400008,1.0,0.936836693,1
0.0,11.95459014,1.0,3.232744192,0
1.0,12.94891424,1.0,0.240757715,0
0.0,12.22351441,1.0,0.665766547,0
0.0,33.13991893,1.0,1.03361926,0
0.0,18.07483954,1.0,0.67572666,0
0.0,62.17054642,1.0,3.367793665,0
0.0,114.628976,1.0,0.457787877,1
0.0,30.13965528,1.0,0.215642451,0
0.0,13.83103643,1.0,0.704447554,0
0.0,11.68129441,1.0,0.831765385,0
0.0,4.547925927,1.0,0.816209708,0
0.0,2.074620651,1.0,1.176820724,0
0.0,8.411707687,1.0,0.759838026,0
0.0,5.058057776,0.0,0.713121914,0
0.0,16.87801313,0.0,0.65251919,0
0.0,3.13916638,1.0,1.057045832,0
0.0,5.640095872,0.0,0.470563427,0
0.0,13.60650752,1.0,5.495988056,1
0.0,2.65366396,0.0,0.158818208,0
0.0,2.00355702,1.0,1.26138644,0
1.0,16.67220165,1.0,0.20032331,0
0.0,28.98181969,0.0,1.092479571,0
0.0,23.01082262,0.0,0.382943762,0
0.0,12.15096843,1.0,1.664540878,0
1.0,42.07143842,0.0,0.249798237,0
0.0,9.026230269,1.0,1.895205208,0
1.0,4.297727353,1.0,1.001446057,0
0.0,6.669117452,1.0,1.649420993,0
0.0,9.60191473,1.0,0.165038445,0
0.0,2.136904842,1.0,3.543768452,0
0.0,0.625279711,1.0,0.639712167,0
0.0,0.929535481,1.0,1.058700928,0
0.0,3.738415114,1.0,8.937985008,1
0.0,3.305364244,0.0,0.108790872,0
0.0,5.670303151,1.0,8.052047628,1
0.0,68.68248712,1.0,1.254054909,0
0.0,12.44900701,1.0,0.569292265,0
0.0,5.979363922,1.0,6.131488658,1
1.0,75.07088061,1.0,1.039290978,0
0.0,5.513159741,0.0,1.184518389,0
0.0,31.59518332,0.0,2.994010982,0
0.0,2.214225502,0.0,0.508478741,0
0.0,8.617771073,1.0,0.824200042,0
0.0,6.857911871,1.0,0.169820487,0
0.0,21.7469282,1.0,0.608260933,0
0.0,3.407095062,1.0,1.126950133,0
1.0,0.738316395,0.0,1.080086146,0
0.0,8.269303112,0.0,0.498149795,0
0.0,5.754513492,0.0,0.736766292,0
0.0,1.686295852,1.0,2.19828191,0
0.0,8.837799864,0.0,2.969715264,0
0.0,20.7366264,0.0,1.640322187,0
0.0,12.53757505,1.0,1.778839229,0
0.0,27.50976388,0.0,0.208221003,0
0.0,61.7911881,1.0,0.312712063,0
0.0,0.783649816,0.0,0.83126093,0
0.0,52.4252504,1.0,1.493467425,0
0.0,5.908240466,0.0,3.747376557,0
0.0,6.00137767,1.0,6.610770298,1
0.0,4.553713094,1.0,0.273891567,0
0.0,7.272839783,0.0,0.340679721,0
0.0,5.963686626,1.0,2.328221453,0
0.0,102.3015398,0.0,1.019329891,0
0.0,2.383406556,0.0,3.804424996,0
0.0,12.67873589,1.0,0.947725322,0
0.0,1.778421844,0.0,0.347557338,0
1.0,19.54643133,0.0,1.02657292,0
0.0,120.3486577,0.0,0.639373848,0
0.0,1.409528946,1.0,0.876050514,0
0.0,89.37669751,0.0,2.949867083,0
0.0,14.36660752,0.0,0.383343119,0
0.0,34.34852286,1.0,0.245416859,0
0.0,79.82270407,1.0,0.921844943,0
0.0,13.67754562,1.0,0.312619529,0
0.0,6.937942623,1.0,1.549755899,0
0.0,3.073259875,1.0,1.152058545,0
0.0,40.0121378,1.0,2.036067356,0
0.0,0.131085784,0.0,1.364480773,0
0.0,4.571304124,1.0,1.772401295,0
0.0,21.74924488,0.0,0.516874991,0
0.0,0.623445413,0.0,0.596070154,0
0.0,42.64336628,1.0,5.403379356,1
0.0,4.637105489,0.0,0.259853167,0
0.0,22.33197508,1.0,1.814608135,0
0.0,1.113997626,1.0,0.554109657,0
0.0,36.44397788,1.0,0.472229395,0
0.0,27.14935665,1.0,0.429588578,0
0.0,38.71479361,1.0,0.110632708,0
0.0,10.81677941,1.0,0.126535554,0
0.0,70.75257008,1.0,0.205457822,0
0.0,6.713518348,1.0,0.775327512,0
0.0,33.69495101,1.0,1.446328556,0
0.0,4.552557588,1.0,1.361214281,0
0.0,2.496020566,1.0,1.267587911,0
0.0,15.81643836,1.0,2.053537994,0
0.0,31.73092035,1.0,0.756337635,0
0.0,54.8710368,0.0,0.896607602,0
0.0,255.25750790400008,1.0,1.144036242,1
1.0,11.71128568,0.0,2.451966227,0
0.0,53.58789192,1.0,1.599273286,0
0.0,12.47314076,1.0,0.179421633,0
0.0,4.639823148,0.0,0.322109083,0
1.0,5.247175443,1.0,0.152074243,0
0.0,54.92295946,1.0,0.430037315,0
0.0,7.536122434,0.0,0.148139501,0
0.0,58.24589525,1.0,0.135071204,0
0.0,207.5905205,1.0,0.745715917,1
0.0,32.20849464,1.0,0.104202049,0
0.0,35.09492132,0.0,1.333479624,0
0.0,21.48733152,1.0,2.011702739,0
0.0,46.62022067,1.0,1.605295911,0
0.0,9.506074905,1.0,0.359398985,0
0.0,65.0755387,0.0,0.400196089,0
0.0,255.25750790400008,1.0,1.241171609,1
0.0,8.309706867,1.0,1.731862381,0
0.0,5.391015832,1.0,1.245848161,0
0.0,4.266823645,1.0,1.478698577,0
0.0,2.936626068,0.0,0.765683251,0
0.0,1.400659617,1.0,3.020160922,0
0.0,45.40355711,1.0,0.254522357,0
0.0,6.087481001,1.0,0.508571646,0
0.0,29.24978682,0.0,0.477958658,0
0.0,3.04934743,0.0,1.117939491,0
0.0,9.5512113,0.0,0.407689729,0
0.0,44.3683429,1.0,1.425880214,0
0.0,7.482575166,1.0,2.5632506,0
0.0,18.81957745,0.0,0.083801981,0
0.0,7.441264169,1.0,0.844990857,0
0.0,1.425737018,0.0,1.416329553,0
0.0,66.2776721,1.0,1.83208434,0
0.0,54.87847864,1.0,1.051144345,0
0.0,8.984461457,0.0,0.508677227,0
0.0,15.4135911,1.0,0.199056709,0
0.0,1.341210408,0.0,0.613551149,0
0.0,12.66233632,0.0,1.045870809,0
1.0,1.254680459,1.0,1.283755101,0
0.0,31.58309271,0.0,0.809971404,0
0.0,1.228125169,1.0,0.296529339,0
0.0,12.49280301,1.0,0.66412691,0
0.0,2.17428083,0.0,1.482311148,0
0.0,37.07229505,0.0,0.340274558,0
0.0,3.142164528,1.0,0.878250396,1
0.0,7.00472164,1.0,3.297410234,0
0.0,11.17896403,1.0,0.620711048,0
0.0,21.28067399,1.0,0.463272278,0
0.0,9.39140813,0.0,1.039366707,0
0.0,13.55582603,0.0,0.466017189,0
0.0,35.00625341,1.0,2.389877085,0
0.0,3.597497012,0.0,2.556684375,0
0.0,2.538045459,0.0,2.698251091,0
0.0,12.7872487,1.0,5.702474135,1
0.0,1.992025067,1.0,3.791950607,0
0.0,15.29232725,0.0,3.551739977,0
0.0,0.798128037,1.0,4.763451113,1
0.0,1.207818426,0.0,1.497393093,0
0.0,13.1159022,0.0,1.19393952,0
0.0,4.811098088,1.0,0.878565169,0
0.0,1.896157807,0.0,0.291066469,0
0.0,4.24646036,0.0,3.487845694,0
0.0,12.42902231,1.0,4.933076921,1
0.0,15.12333825,1.0,0.141444961,0
0.0,3.329061038,1.0,0.088607466,0
0.0,3.991042967,1.0,9.610955311,1
0.0,0.805928941,1.0,0.778171434,0
0.0,9.522511519,1.0,0.755312163,0
0.0,26.20646939,1.0,2.668114173,0
0.0,30.94892774,1.0,0.777924095,0
0.0,3.651814924,1.0,0.135611162,0
1.0,3.564294376,0.0,0.855040356,0
0.0,12.10237529,0.0,1.023024137,0
0.0,13.80754542,1.0,1.995286938,0
0.0,2.084654849,0.0,6.118583418,0
0.0,5.292179838,1.0,3.419256634,0
0.0,2.364699154,1.0,0.479611934,0
0.0,3.781354577,0.0,0.683905066,0
0.0,2.084574003,1.0,1.168312969,0
0.0,1.411402988,1.0,0.315995807,0
0.0,0.906741027,0.0,0.613291306,0
0.0,1.184422701,0.0,1.283439785,0
1.0,31.97658188,1.0,0.291764041,0
1.0,18.28192555,0.0,1.390245196,0
0.0,8.442928043,1.0,2.808033342,0
0.0,6.92828996,1.0,1.508195429,0
0.0,14.96044018,1.0,0.315916218,0
0.0,9.950714312,1.0,0.717653167,0
0.0,105.4106515,0.0,0.876147123,0
0.0,76.96025415,1.0,0.519082455,0
1.0,0.922187355,0.0,0.585215965,0
0.0,2.288055795,1.0,0.341310079,0
0.0,16.15240722,1.0,2.272631462,0
0.0,21.47598807,1.0,0.596584387,0
1.0,58.33694299,1.0,0.139464863,0
0.0,4.642300466,1.0,0.599752839,0
0.0,2.990891802,1.0,13.049504070200001,1
0.0,9.019656264,0.0,4.011428951,0
0.0,11.27119717,1.0,1.475694168,0
0.0,3.243854375,1.0,7.977376135,1
0.0,15.46011703,1.0,0.529115657,0
0.0,28.34080901,1.0,0.910278615,0
0.0,6.122452274,1.0,1.317483568,0
0.0,23.89841698,1.0,1.816176613,0
0.0,4.28056855,0.0,0.816925581,0
0.0,4.977253451,0.0,2.684801851,0
0.0,40.60912481,1.0,4.203949019,1
0.0,7.686669173,1.0,0.433822797,0
0.0,9.065297702,0.0,0.54131246,0
0.0,40.39910353,1.0,1.063360941,0
0.0,2.997258632,1.0,1.36076199,0
0.0,243.2828249,0.0,0.791613055,0
0.0,14.78789149,0.0,0.170872505,0
0.0,8.186268382,1.0,0.42047154,0
0.0,12.49209979,1.0,0.911486702,0
0.0,16.91522851,1.0,0.529679017,0
0.0,9.258095883,0.0,0.0689263,0
0.0,0.285426663,0.0,1.664310119,0
0.0,36.86753818,1.0,0.812260114,0
0.0,1.605275176,1.0,2.251138447,0
0.0,7.650398692,0.0,0.336378493,0
0.0,100.5084219,1.0,0.556494471,1
0.0,0.813946427,1.0,7.776081739,1
1.0,5.610942284,1.0,0.399006678,0
0.0,3.123649196,1.0,1.598037158,0
0.0,8.858792164,1.0,0.333874815,0
0.0,11.37206052,1.0,1.463492688,0
0.0,3.518374436,1.0,0.345578572,0
0.0,5.193189383,1.0,3.389226113,0
0.0,128.7816415,1.0,1.247323367,0
0.0,6.019969684,1.0,0.540947961,0
1.0,5.468218211,1.0,2.965807404,0
0.0,43.1224912,1.0,1.792455198,0
0.0,1.654413779,1.0,3.980489194,0
0.0,5.370005287,1.0,0.412101318,0
0.0,12.1000496,1.0,1.353740794,0
0.0,4.614456796,1.0,1.682509871,0
0.0,39.56290419,1.0,4.127429807,1
0.0,19.21119108,1.0,2.651287733,0
0.0,1.489093096,1.0,2.003781514,0
0.0,3.097387098,0.0,0.123756945,0
0.0,17.78041723,1.0,0.507574217,0
0.0,1.678818394,0.0,0.113198704,0
0.0,5.94970221,1.0,1.693965014,0
0.0,60.25635804,1.0,3.858373246,0
0.0,11.13586291,0.0,0.415478135,0
0.0,7.372594392,0.0,2.577819913,0
0.0,4.246483174,1.0,2.061740371,0
0.0,25.1124295,1.0,0.603452437,0
0.0,12.10921654,1.0,2.417267564,0
0.0,57.6160426,1.0,3.72558079,0
0.0,2.699960275,1.0,5.809328442,1
0.0,48.51909691,1.0,0.629389384,0
1.0,15.78346955,1.0,1.050988518,0
0.0,44.73081507,1.0,0.176789334,0
0.0,11.12227466,1.0,1.184565021,0
0.0,2.551003169,1.0,0.696435664,0
0.0,5.925705146,0.0,1.620929383,0
0.0,1.396404458,0.0,1.627516109,0
0.0,23.44628743,0.0,0.249828156,0
0.0,3.990045964,0.0,4.250004594,0
0.0,0.365329481,1.0,0.650932066,0
0.0,21.59490559,1.0,1.165836159,0
0.0,5.448545313,0.0,2.464402234,0
0.0,179.3696062,1.0,1.533991708,1
0.0,9.879710705,0.0,0.390201284,0
0.0,20.59536234,1.0,2.511901739,0
0.0,3.605308465,1.0,9.306951673,1
0.0,2.022164131,1.0,1.145540368,0
0.0,2.48513328,0.0,1.088282536,0
0.0,70.3636593,0.0,0.521467269,0
0.0,3.53034955,1.0,5.652179383,1
0.0,13.94736405,0.0,2.246502955,0
0.0,1.007654295,0.0,2.537579582,0
0.0,13.23734719,0.0,0.670579252,0
0.0,50.11814071,0.0,0.995787772,0
0.0,24.15962404,0.0,1.393507015,0
0.0,11.80464309,0.0,1.182524305,0
0.0,2.699633294,0.0,0.218372136,0
0.0,9.160096545,1.0,2.318627319,0
0.0,0.746820369,1.0,2.314407453,0
0.0,4.65714643,0.0,1.307835054,0
0.0,6.218553918,0.0,0.524125613,0
0.0,209.6784668,1.0,2.932212012,0
0.0,57.69246242,1.0,0.895945335,0
0.0,61.49629543,1.0,4.305151551,1
0.0,7.671206133,0.0,2.014739041,0
0.0,30.04857882,1.0,1.057346215,0
0.0,6.638222615,1.0,0.545789565,0
0.0,43.74594488,1.0,6.989463095,1
0.0,2.655015318,1.0,0.376649937,0
0.0,58.83028294,1.0,1.195815225,0
0.0,23.22619266,1.0,0.803678543,0
0.0,35.68919416,1.0,1.192087207,0
0.0,92.00375624,1.0,1.140402756,0
1.0,15.36049318,1.0,0.76063222,0
0.0,12.31460758,1.0,5.367958441,1
0.0,0.48715295,0.0,0.252531541,0
0.0,3.3569117,1.0,3.672605241,0
1.0,55.9900431,0.0,10.45710936,0
1.0,30.15744315,1.0,0.279318382,0
0.0,15.93623767,1.0,0.645633518,0
0.0,1.08172942,0.0,0.351589299,0
0.0,2.698994783,1.0,2.239009491,0
1.0,34.02138878,1.0,1.534310151,0
0.0,6.958345987,1.0,0.855833442,0
0.0,75.66092378,1.0,0.440978083,0
0.0,11.93985687,1.0,1.086069489,0
1.0,16.22402981,1.0,2.344427598,0
0.0,37.52949954,1.0,0.596828137,0
0.0,9.687276189,1.0,0.201870461,0
0.0,14.93245719,0.0,2.572826986,0
0.0,6.503993806,1.0,1.71207541,0
0.0,2.54870284,1.0,0.379895256,0
0.0,1.349392637,1.0,1.926089151,0
0.0,13.97988564,1.0,7.051304353,1
0.0,5.010521418,0.0,1.505715111,0
0.0,6.536522234,1.0,0.605352715,0
0.0,8.935517273,1.0,2.122673355,0
0.0,10.24468908,1.0,2.810162225,0
0.0,2.73830788,0.0,1.181701466,0
1.0,6.773780828,1.0,0.328180247,0
0.0,1.827986462,1.0,0.44026958,0
0.0,1.865625234,1.0,0.333896451,0
0.0,73.447738,1.0,8.499278551,1
0.0,15.74740388,0.0,1.118680209,0
0.0,3.042731066,1.0,0.418099386,0
0.0,25.92540271,0.0,0.827212415,0
0.0,46.92986999,1.0,1.348541635,0
0.0,71.71441647,1.0,0.64937696,0
0.0,4.869208227,1.0,8.317876246,1
0.0,54.97959156,1.0,0.621784576,0
0.0,6.325395438,1.0,1.050727082,1
0.0,1.397519508,1.0,0.174845507,0
1.0,2.982590921,1.0,1.053760635,0
0.0,4.534109239,1.0,1.251230173,0
0.0,6.638373889,1.0,5.235084571,1
0.0,12.18647008,1.0,0.201265658,0
0.0,10.03708814,1.0,1.725127511,0
0.0,31.87443965,1.0,1.172384235,0
0.0,7.476776103,1.0,4.154368296,1
0.0,6.379288455,1.0,0.365534844,0
0.0,11.58931124,0.0,0.176413081,0
0.0,52.80719796,1.0,0.953328676,0
0.0,3.697981781,0.0,13.049504070200001,0
0.0,2.951773436,1.0,0.655834161,0
0.0,51.71079317,1.0,0.6377586,0
0.0,3.960636668,1.0,0.540740642,0
0.0,3.799269561,1.0,0.652029009,0
0.0,68.74768559,1.0,0.164257569,0
0.0,11.56848953,1.0,2.005778549,0
0.0,36.34472961,1.0,2.169326456,0
0.0,7.33489731,0.0,0.621376063,0
0.0,17.6325671,1.0,0.51222656,0
1.0,85.35448407,1.0,0.277650619,0
0.0,27.20840926,1.0,0.346076123,0
1.0,14.96627165,1.0,3.145321382,0
0.0,10.82088942,1.0,1.106178747,0
1.0,30.82702823,1.0,0.240782937,0
0.0,6.131543689,1.0,0.18841201,0
0.0,1.970384282,1.0,0.26666291,0
0.0,4.172234366,1.0,1.060184182,0
0.0,1.725765753,0.0,10.81508398,0
0.0,8.330718015,1.0,5.20943958,1
1.0,46.21563456,0.0,1.263477429,0
0.0,70.39535401,1.0,0.395572877,0
0.0,3.673430082,0.0,2.617198925,0
0.0,2.535889848,0.0,0.45286464,0
0.0,2.381742784,1.0,0.279403941,0
0.0,8.129243412,0.0,0.561142649,0
0.0,10.58298895,0.0,1.583608771,0
0.0,13.686437,0.0,0.289270576,0
0.0,1.205056215,1.0,0.598876419,0
0.0,2.152881983,1.0,2.065614941,0
0.0,24.61512958,1.0,0.865096896,0
0.0,18.02758345,0.0,1.451609597,0
0.0,1.603574121,0.0,0.782652484,0
0.0,0.923431135,1.0,0.261706054,0
1.0,6.280348227,0.0,2.099331365,0
0.0,101.7335124,1.0,1.340847314,1
0.0,18.83856349,1.0,0.546996773,0
0.0,5.742492,1.0,13.049504070200001,1
0.0,5.765626902,0.0,1.024477953,0
0.0,2.264517321,0.0,5.683578783,0
1.0,48.66554638,1.0,3.072858538,0
0.0,3.06281902,0.0,0.985413735,0
0.0,15.53966174,1.0,0.612514777,0
0.0,3.436325331,0.0,2.273063009,0
0.0,113.5079149,1.0,0.403993465,0
0.0,25.49310505,0.0,2.193123055,0
0.0,4.195656966,1.0,0.362865065,0
0.0,14.26885623,1.0,0.302643546,0
0.0,32.48678228,1.0,6.661648788,1
0.0,21.83354713,1.0,1.269461315,0
0.0,3.287802943,1.0,1.208959133,0
0.0,77.52415184,1.0,2.407305352,0
1.0,16.0994083,0.0,1.762117996,0
0.0,3.232814212,1.0,0.198246651,0
0.0,19.33366134,0.0,8.049310032,0
